,User,Round,CD_mae_count,CD_ks_count,RMSE_BiLSTM,MAE_BiLSTM,MSE_BiLSTM,RMSE_CNN,MAE_CNN,MSE_CNN,RMSE_Transformer,MAE_Transformer,MSE_Transformer,RMSE_soft_dense,MAE_soft_dense,MSE_soft_dense,RMSE_soft_bilstm,MAE_soft_bilstm,MSE_soft_bilstm,RMSE_topk_dense,MAE_topk_dense,MSE_topk_dense,RMSE_topk_bilstm,MAE_topk_bilstm,MSE_topk_bilstm
86,27,3,29,88,0.07535833892887409,0.052663837613034066,0.00567887924611906,0.11367873851841422,0.0918674433731764,0.012922855591137993,0.10262636602133855,0.08324585364822398,0.010532171002745753,0.07283920868816672,0.05352739230461493,0.005305550322318302,0.08089146577720821,0.06426693098912246,0.006543429235585247,0.07173223602771898,0.04793544943806298,0.005145513685536385,0.07257348325721809,0.047654173485818685,0.005266910472085715
87,28,3,32,102,0.06434254163913093,0.034868631533106244,0.004139962664583298,0.07694294682704665,0.03916002505290722,0.005920217066429727,0.09595967815331635,0.07914201591557897,0.009208259831288059,0.0652712182677199,0.03401148165370861,0.004260331934152331,0.06333294360323637,0.03191707285272961,0.0040110617454507174,0.06381566134155679,0.031011858713283054,0.004072438632460266,0.09197750445286158,0.06144102037709876,0.008459861325376173
88,29,3,29,103,0.09014425513358293,0.06210254898643839,0.008125986733588492,0.12485261844107409,0.08639819529671444,0.015588176331592436,0.11057699217161497,0.07935486863923186,0.0122272711977214,0.08466190610780337,0.05575213654474942,0.007167638345806514,0.08297716836184099,0.06076955069314813,0.006885210469349305,0.09185638218436382,0.06565285657649829,0.00843759494799991,0.08474455011790567,0.06267729395712685,0.007181638774686227
89,30,3,30,103,0.08229808729789627,0.0520026132896065,0.006772975172892155,0.10442542346524261,0.0760273390935055,0.010904669065895243,0.11893551178436558,0.09788316896640083,0.014145655963408964,0.07180196329601791,0.04627579308162156,0.005155521933162704,0.06932949191718318,0.04785769153053923,0.004806578449494769,0.08417794828715541,0.06502575635499422,0.00708592697783501,0.0687342869278224,0.044668021682927446,0.004724402199476216
90,1,4,15,103,0.10418400616217088,0.08063446204056272,0.010854307139999261,0.1826260466236607,0.14177212517662113,0.03335227290538749,0.2282386305042148,0.1855417055434907,0.05209287245443949,0.08874269636491923,0.0642930708599712,0.007875266158116248,0.08375421142419968,0.06135159329287299,0.007014767931289541,0.08520069869429518,0.06241584306849018,0.007259159057996073,0.0923386560005383,0.07001226032275049,0.008526427391985747
91,2,4,33,102,0.10041229604834857,0.06628080380710907,0.010082629197701198,0.11605309842105778,0.09067509895845577,0.013468321653127722,0.1134796638405927,0.08024565417574003,0.012877634105373922,0.10381477236919447,0.0754867261438075,0.010777506962067663,0.11672190783168494,0.09656959061436261,0.013624003767868355,0.10425380491628139,0.0678574976600015,0.010868855839522058,0.10122517727562677,0.07245320935957436,0.010246536514482065
92,3,4,17,103,0.08166393315034708,0.06302823072608485,0.006668997977584356,0.09563283413252512,0.06841488802926537,0.009145638964219062,0.08956645581956904,0.06607154071841026,0.008022150008078814,0.07521957720797258,0.05614551319769808,0.005657984795346147,0.0719816062506022,0.0486413043629132,0.0051813516384167325,0.08166073872417798,0.0595312379277308,0.006668476248978461,0.08304405312542378,0.06636901672162035,0.006896314759498207
93,4,4,32,103,0.09304902497877325,0.05916751134773894,0.008658121049500369,0.12373326082581944,0.0828993836998867,0.015309919834590263,0.18331922762767677,0.13824371334356525,0.033605939218007974,0.08465718778620303,0.06172234835648903,0.007166839443868442,0.08043263834836792,0.05090469230951653,0.006469409311679346,0.07909565385654434,0.0486152005333341,0.006256122458994278,0.08201148581698837,0.0516952642676163,0.0067258838059100845
94,5,4,26,103,0.11403643804686582,0.08059006944957078,0.013004309202416665,0.13379484801313346,0.10292950278821304,0.01790106135485748,0.22950327188455602,0.18669421460272762,0.05267175180571645,0.10354134599340722,0.0798470085607247,0.010720810330126465,0.10012748845790215,0.06852928575145156,0.010025513944887328,0.10342469498251022,0.07565769744698687,0.010696667532225274,0.09792163413540063,0.07062376014739694,0.009588646431747257
95,6,4,20,103,0.11745369677189672,0.09427689988998227,0.013795370885384663,0.13032879740283612,0.08330240414622589,0.0169855954324695,0.10458438705323155,0.07393283342823656,0.010937894015300147,0.08620514595124215,0.05902909126092983,0.007431327188474961,0.08874615384733614,0.06381105637133307,0.007875879822695055,0.08707185772683629,0.06145030671464352,0.007581508408002421,0.09175816371882545,0.06746605850643515,0.008419560609050775
96,7,4,31,102,0.08104641763767882,0.053153845832181815,0.006568521811901057,0.1509757575625342,0.10345669748918933,0.0227936793715811,0.1398846032206343,0.09461798521579284,0.019567702218194295,0.08051621074368506,0.05383410597321522,0.0064828601925215066,0.07570390448271984,0.05043951323261979,0.005731081153928768,0.0808623538478814,0.05912262330024251,0.006538720269819979,0.0781379350401282,0.05708638084316794,0.006105536892335294
